username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
MCAMATRIXTS;2015-09-01 16:59;0;0;"A #trusted name in the #U .S. & #Canada since 1926 join now http://goo.gl/NYRJ2K";;;#trusted #U #Canada;"638863901728227328";https://twitter.com/MCAMATRIXTS/status/638863901728227328
SteveMcCoy360;2015-09-01 16:59;0;2;"So true. Trust is the critical ingredient in relationships. #trust #relationships https://twitter.com/ryanreedme/status/638788432781799424";;;#trust #relationships;"638863736669798400";https://twitter.com/SteveMcCoy360/status/638863736669798400
gkanshima;2015-09-01 16:59;0;0;"Classic yet elegant 😊 😊 😊 😊 #trust me 👍 👍 👍 👍 #shimagkanshima #shimagkanshimacloset #malaysia … https://instagram.com/p/7G3cPDKUA1/";;;#trust #shimagkanshima #shimagkanshimacloset #malaysia;"638863704646381568";https://twitter.com/gkanshima/status/638863704646381568
kylehuckins;2015-09-01 16:59;0;0;"Today’s verse: “Be wise as serpents and harmless as doves” Matthew 10:16 #Revival #bornagain #Biblestudy #gospel #faith #blessed #HolySpirit";;;#Revival #bornagain #Biblestudy #gospel #faith #blessed #HolySpirit;"638863679023288320";https://twitter.com/kylehuckins/status/638863679023288320
fauowl220;2015-09-01 16:58;0;9;"Love this kid!! #Faith #HardWork #Dedication = 2 goals @lil_zimm";Wake Forest, NC;@lil_zimm;#Faith #HardWork #Dedication;"638863626066128896";https://twitter.com/fauowl220/status/638863626066128896
JonJonathanH;2015-09-01 16:58;0;1;"Their lies. Their greed. Their power. It's time to #shut them all down. #Evilworld ...Dangerous enemies. Deadly allies,who can you #TRUST ?";;;#shut #Evilworld #TRUST;"638863477931667456";https://twitter.com/JonJonathanH/status/638863477931667456
fathy1954;2015-09-01 16:57;0;0;"Abdur Rahman Ibn Auf was blessed with a lot of #wealth yet he is among the #BlessedTen as it did not enter his #heart or affect his #faith";;;#wealth #BlessedTen #heart #faith;"638863201418002432";https://twitter.com/fathy1954/status/638863201418002432
amalmo7mad;2015-09-01 16:56;0;0;"Uthman Ibn Affan was blessed with a lot of #wealth yet he is among the #BlessedTen as it did not enter his #heart or affect his #faith";;;#wealth #BlessedTen #heart #faith;"638863061181419521";https://twitter.com/amalmo7mad/status/638863061181419521
LiveMonologue;2015-09-01 16:56;0;0;"RT @HisBooski God can restore your marriage! #marriage #wedding #God #faith #prayer #pray … http://fxmb.info/1hSwbyT";;@HisBooski;#marriage #wedding #God #faith #prayer #pray;"638862921322225664";https://twitter.com/LiveMonologue/status/638862921322225664
Brendaepperson;2015-09-02 12:07;4;7;"Sometimes when u take a #Stand you have to #push some stuff out of your way. Have #faith #wildfaith";;;#Stand #push #faith #wildfaith;"639152806750896128";https://twitter.com/Brendaepperson/status/639152806750896128
HKProphecy;2015-09-02 16:58;0;0;"Testing the Fruit http://www.hiskingdomprophecy.com/testing-the-fruit/ #Prophecy #Christian #Scripture #Bible #Endtimes #Faith #Grace #Salvation #Jesus";;;#Prophecy #Christian #Scripture #Bible #Endtimes #Faith #Grace #Salvation #Jesus;"639225959158157312";https://twitter.com/HKProphecy/status/639225959158157312
PomaaArthur;2015-09-02 16:57;2;2;"I am a #woman of #faith ... #PCOS #Cyster #PCOSAwareness2015";;;#woman #faith #PCOS #Cyster #PCOSAwareness2015;"639225683286302724";https://twitter.com/PomaaArthur/status/639225683286302724
AmyBeth_Author;2015-09-02 16:57;0;0;"Happy Ever After's can only happen when there is a little #Faith around http://www.quotesrain.com/book/506/faith-by-Amy-Beth/";;;#Faith;"639225564167958528";https://twitter.com/AmyBeth_Author/status/639225564167958528
ftpdfan;2015-09-02 16:56;0;0;"I wanna fly away to my Neverland and never come back #faith #trust #pixiedust";;;#faith #trust #pixiedust;"639225345720369154";https://twitter.com/ftpdfan/status/639225345720369154
cpwhitemedia;2015-09-02 16:56;1;0;"If you're curious what the bleep we're thinking of over here: read this: http://www.cpwhitemedia.com/breakthrough-part-3/ #christianliving #faith";;;#christianliving #faith;"639225345183367168";https://twitter.com/cpwhitemedia/status/639225345183367168
Militis805;2015-09-02 16:55;0;0;"@addthis #saint #religion #faith #DVD Check out Patrick (DVD, 2007) Liam #Neeson , Gabriel Byrne http://www.ebay.com/itm/-/161793868645?rok";;@addthis;#saint #religion #faith #DVD #Neeson;"639225094707875840";https://twitter.com/Militis805/status/639225094707875840
TheTinaRodgers;2015-09-02 16:54;0;1;"Be good anyway, there is NO other way! #goodness #kindness #honesty #forgiveness #trust #potd #amen … https://instagram.com/p/7ImjGpIhDZ/";;;#goodness #kindness #honesty #forgiveness #trust #potd #amen;"639224843871850496";https://twitter.com/TheTinaRodgers/status/639224843871850496
Not_forgotten73;2015-09-03 16:59;2;0;"God's GIFTS and His CALLS are irrevocable. Romans 11:29 @elenahkk #trust";;@elenahkk;#trust;"639588657544884224";https://twitter.com/Not_forgotten73/status/639588657544884224
shaunsmith;2015-09-03 16:58;2;4;"Dear Church, it's now past time for us to have deep conversations about what truly matters. #SyrianRefugees #faith";;;#SyrianRefugees #faith;"639588227339395078";https://twitter.com/shaunsmith/status/639588227339395078
JohnMasiulionis;2015-09-03 16:57;0;1;"God is conducting the orchestra of your #life . The key ingredients to see & feel all of this in your being are #gratitude , #faith , & #trust .";;;#life #gratitude #faith #trust;"639587994370994176";https://twitter.com/JohnMasiulionis/status/639587994370994176
bee_alive;2015-09-03 16:55;0;0;"#fedjudgeoathvskimdavisfaith #faith #belief #elected #bythepeople #jailed #oaths #bible #god #laws #workplace #obey #onemanonewoman";;;#fedjudgeoathvskimdavisfaith #faith #belief #elected #bythepeople #jailed #oaths #bible #god #laws #workplace #obey #onemanonewoman;"639587674349793280";https://twitter.com/bee_alive/status/639587674349793280
CreateSuccess;2015-09-03 16:55;0;0;"Well, this is the word of the day!! #BELIEF http://fb.me/7o6v8c5YJ";;;#BELIEF;"639587582762860544";https://twitter.com/CreateSuccess/status/639587582762860544
JoelBoggess;2015-09-03 16:55;0;0;"Love - the Ingredient in this Miracle Healing http://relaunchshow.com/218 #faith #healing #author #speaker";;;#faith #healing #author #speaker;"639587559845285892";https://twitter.com/JoelBoggess/status/639587559845285892
inspirepodcast;2015-09-03 16:55;0;0;""Success without significance really isn't #success at all" - @iamraysanders #inspiring #quote #inspire #faith";;@iamraysanders;#success #inspiring #quote #inspire #faith;"639587540148842497";https://twitter.com/inspirepodcast/status/639587540148842497
TerryMinorSr;2015-09-03 16:55;1;1;"To defeat the enemy, you have to overcome what you see, with words! -Terry Minor Sr #ConditionChange #faith #believe http://www.tmim.org";;;#ConditionChange #faith #believe;"639587529046388737";https://twitter.com/TerryMinorSr/status/639587529046388737
4DPRStrategies;2015-09-03 16:55;0;1;"Final 30 Days to support client @LivintheHouse #film project at @Indiegogo about #bluesmusic #faith #addicition http://ow.ly/RqgIw";;@LivintheHouse @Indiegogo;#film #bluesmusic #faith #addicition;"639587518514597888";https://twitter.com/4DPRStrategies/status/639587518514597888
xxZoeRossxx;2015-09-04 16:59;0;0;"#trust #truth #deep #thoughts #thoughtoftheday #cantsleep #life https://instagram.com/p/7Ol01nEfW9/";;;#trust #truth #deep #thoughts #thoughtoftheday #cantsleep #life;"639950870998851584";https://twitter.com/xxZoeRossxx/status/639950870998851584
inspirepodcast;2015-09-04 16:58;0;0;"Embracing the Messiness of Life http://bit.ly/1vtmJAq #inspiring #mom #parenting #family #faith #jesus #christian";;;#inspiring #mom #parenting #family #faith #jesus #christian;"639950719668355073";https://twitter.com/inspirepodcast/status/639950719668355073
Love_McPherson;2015-09-04 16:58;1;0;"You're already wrong. #love #marriage #cheaters #Romance #dating #trust";Chicago, IL;;#love #marriage #cheaters #Romance #dating #trust;"639950657944952833";https://twitter.com/Love_McPherson/status/639950657944952833
4ever_NayNay;2015-09-04 16:58;0;0;"When one doors closes another one opens #Faith #Blessings";;;#Faith #Blessings;"639950631042711552";https://twitter.com/4ever_NayNay/status/639950631042711552
OmarPHTomasi;2015-09-04 16:57;0;0;"This should be illegal... I can't wait until this winter @Suits_USA @USA_Network #faith #FaithNoMore #shocked";;@Suits_USA @USA_Network;#faith #FaithNoMore #shocked;"639950506547351552";https://twitter.com/OmarPHTomasi/status/639950506547351552
GreatSciFiBooks;2015-09-04 16:56;0;0;"Great reviews for Blind #Faith - See what everyone's talking about http://www.amazon.com/dp/0982083890/ebookstobel0c-20";;;#Faith;"639950213898113024";https://twitter.com/GreatSciFiBooks/status/639950213898113024
justinbook31;2015-09-04 16:56;0;0;"Screen Life: An Ancient Wall & a Call to Arms http://lifestyleofpeace.blogspot.com/2015/09/screen-life-ancient-wall-call-to-arms.html #culture #society #essay #blog #christian #truth #bible #god #faith";;;#culture #society #essay #blog #christian #truth #bible #god #faith;"639950167312089092";https://twitter.com/justinbook31/status/639950167312089092
justinbook4;2015-09-04 16:56;0;0;"Screen Life: An Ancient Wall & a Call to Arms http://lifestyleofpeace.blogspot.com/2015/09/screen-life-ancient-wall-call-to-arms.html #culture #society #essay #blog #christian #truth #bible #god #faith";;;#culture #society #essay #blog #christian #truth #bible #god #faith;"639950167177715712";https://twitter.com/justinbook4/status/639950167177715712
justinsteck31;2015-09-04 16:56;1;1;"Screen Life: An Ancient Wall & a Call to Arms http://lifestyleofpeace.blogspot.com/2015/09/screen-life-ancient-wall-call-to-arms.html #culture #society #essay #blog #christian #truth #bible #god #faith";;;#culture #society #essay #blog #christian #truth #bible #god #faith;"639950167165153280";https://twitter.com/justinsteck31/status/639950167165153280
justinbook13;2015-09-04 16:56;0;0;"Screen Life: An Ancient Wall & a Call to Arms http://lifestyleofpeace.blogspot.com/2015/09/screen-life-ancient-wall-call-to-arms.html #culture #society #essay #blog #christian #truth #bible #god #faith";;;#culture #society #essay #blog #christian #truth #bible #god #faith;"639950167160942594";https://twitter.com/justinbook13/status/639950167160942594
Jaimi_SAHMSG;2015-09-05 16:59;0;0;"Teach children to be thankful: http://thestay-at-home-momsurvivalguide.com/2015/09/teaching-children-to-be-thankful-free-printable.html #freebie #blogging #faith #SAHM";;;#freebie #blogging #faith #SAHM;"640313246503694336";https://twitter.com/Jaimi_SAHMSG/status/640313246503694336
SMARFreedom;2015-09-05 16:58;1;2;"#Pray for #Christians & others who have been targeted for kidnapping due to their #faith .Many raped,forced to convert & marry,others killed.";;;#Pray #Christians #faith;"640313206645223424";https://twitter.com/SMARFreedom/status/640313206645223424
naztasyaa;2015-09-05 16:58;0;0;"@JordanEIizabeth: GOD is NOT Delighted in those Who Shrink Back in Fear but those Who EXPLODE in FAITH. #FAITH";;@JordanEIizabeth;#FAITH;"640313179055128576";https://twitter.com/naztasyaa/status/640313179055128576
clint_hendry;2015-09-05 16:57;0;0;"My interest level in NFL have just gone through the roof since @jarrydhayne_1 made cut. #hardwork #belief #makeyourownluck @49ers #newfan";;@jarrydhayne_1 @49ers;#hardwork #belief #makeyourownluck #newfan;"640312857599455232";https://twitter.com/clint_hendry/status/640312857599455232
ssmith03;2015-09-05 16:57;0;0;"Fall series kicks off tonight! #James #Faith Works #EFCC";Escondido, CA;;#James #Faith #EFCC;"640312790326968321";https://twitter.com/ssmith03/status/640312790326968321
Gracious__Gifts;2015-09-05 16:57;0;0;""As for #God ,His #way is #perfect ;the #word of the #Lord is proven;He is a #shield to #all #who #trust in Him."(2 #Samuel 22:31) #Christians";;;#God #way #perfect #word #Lord #shield #all #who #trust #Samuel #Christians;"640312768025903104";https://twitter.com/Gracious__Gifts/status/640312768025903104
NYEsummit;2015-09-05 16:56;0;0;"Amen @marthamunizzi at the #NYESummit - #EmpowerTomorrow #worthy #faith #music #entertainment … https://instagram.com/p/7RKQ-hnzdQ/";;@marthamunizzi;#NYESummit #EmpowerTomorrow #worthy #faith #music #entertainment;"640312502065188864";https://twitter.com/NYEsummit/status/640312502065188864
ahamd2013201340;2015-09-05 16:55;0;0;"Love for the Sahaba is a sign of faith; hating the Sahaba is a sign of hypocrisy. Let us respect the Sahaba. #Love #Faith #Hypocrisy";;;#Love #Faith #Hypocrisy;"640312239078141953";https://twitter.com/ahamd2013201340/status/640312239078141953
MiguelGeroche;2015-09-05 16:54;0;1;"The Most Honest Person In The World Is The Hardest Friend To Make @Viddsee #Trust https://www.viddsee.com/video/the-lying-theory/j2zn3/?utm_source=iphone&utm_medium=twitter";;@Viddsee;#Trust;"640312044453937152";https://twitter.com/MiguelGeroche/status/640312044453937152
Col_Connaughton;2015-09-06 16:59;0;0;"The evidence for evolution. #god #evolution #religion #christianity #faith #belief";;;#god #evolution #religion #christianity #faith #belief;"640675750736216066";https://twitter.com/Col_Connaughton/status/640675750736216066
KushCastle;2015-09-06 16:59;0;0;"#wtf are these?! I wouldn't #trust it. #wheredopeoplecomeupwiththisshit https://twitter.com/lightkush/status/640659705199636480";;;#wtf #trust #wheredopeoplecomeupwiththisshit;"640675605651038208";https://twitter.com/KushCastle/status/640675605651038208
Iam_DavidTurner;2015-09-06 16:57;0;0;"Does it make sense or does it make #faith ?";;;#faith;"640675243082649600";https://twitter.com/Iam_DavidTurner/status/640675243082649600
Sundusun;2015-09-06 16:57;0;0;"{And in the hours before dawn they would ask forgiveness.} #Quran 51:18 #Supplication #Inspiration #Faith #dua #night";;;#Quran #Supplication #Inspiration #Faith #dua #night;"640675220353761280";https://twitter.com/Sundusun/status/640675220353761280
HKProphecy;2015-09-06 16:57;0;0;"Stubborn Flesh - It's Kill or Be Killed! http://www.hiskingdomprophecy.com/stubborn-flesh-its-kill-or-be-killed/ #Prophecy #Scripture #Bible #Biblestudy #Worship #Faith";;;#Prophecy #Scripture #Bible #Biblestudy #Worship #Faith;"640675212032262144";https://twitter.com/HKProphecy/status/640675212032262144
wellidesserts;2015-09-06 16:57;0;0;"@DrROMILA #faith #family and #health";;@DrROMILA;#faith #family #health;"640675121817079808";https://twitter.com/wellidesserts/status/640675121817079808
PetHairPickup;2015-09-06 16:56;0;0;"Thanks for the feedback, readers of Blind #Faith . http://www.amazon.com/dp/0982083890/ebookstobel0c-20";;;#Faith;"640675045602299904";https://twitter.com/PetHairPickup/status/640675045602299904
inspirepodcast;2015-09-06 16:55;1;1;""Success without significance really isn't #success at all" - @iamraysanders #inspiring #quote #inspire #faith";;@iamraysanders;#success #inspiring #quote #inspire #faith;"640674690848161793";https://twitter.com/inspirepodcast/status/640674690848161793
Militis805;2015-09-06 16:54;0;0;"@addthis #religion #DVD #faith #prayer Check out Reluctant Saint: Francis of Assisi (DVD, 2006) http://www.ebay.com/itm/-/161793868601?roke";;@addthis;#religion #DVD #faith #prayer;"640674564528173057";https://twitter.com/Militis805/status/640674564528173057
CaliLawyerCat;2015-09-06 16:54;0;0;"A living trust can do a lot of things, but here are four that it doesn't do: http://bit.ly/1JNkO4q #trust #estate #plan";;;#trust #estate #plan;"640674389348892672";https://twitter.com/CaliLawyerCat/status/640674389348892672
Seanpatricksi;2015-09-07 16:59;0;0;"Word to the #Christian #Slacker http://dld.bz/Zwxu #passive #faith";;;#Christian #Slacker #passive #faith;"641038221535772673";https://twitter.com/Seanpatricksi/status/641038221535772673
TheSingleWoman;2015-09-06 07:30;209;267;"#Reminder : God has so much more in store for you than whatever He's asking you to let go of. #TRUST";;;#Reminder #TRUST;"640532508610793472";https://twitter.com/TheSingleWoman/status/640532508610793472
fcnchurch;2015-09-07 16:59;0;0;"The moment the church stops growing in faith and numbers is the moment it stops being the church #FCN #ldnont #faith #church";;;#FCN #ldnont #faith #church;"641038019638730753";https://twitter.com/fcnchurch/status/641038019638730753
trustdentalcare;2015-09-07 16:59;0;0;"#Espitia couple #happy with their #treatment at #Trust #Dental #Care";;;#Espitia #happy #treatment #Trust #Dental #Care;"641037984553410560";https://twitter.com/trustdentalcare/status/641037984553410560
JoannyCasas;2015-09-07 16:58;0;0;"Only God knows #faith https://instagram.com/p/7WUGcMu0_E/";;;#faith;"641037849740058624";https://twitter.com/JoannyCasas/status/641037849740058624
DrPeiKang;2015-09-07 16:58;0;2;"How to Deal with Disappointment http://relaunchshow.com/127 #biztalk #faith #entrepreneur #speaker #author";;;#biztalk #faith #entrepreneur #speaker #author;"641037838507708416";https://twitter.com/DrPeiKang/status/641037838507708416
MooreRoxanne;2015-09-07 16:58;1;2;"Thanks @FarbodSaraf #trust #respect #care https://twitter.com/FarbodSaraf/status/641036876271501312";;@FarbodSaraf;#trust #respect #care;"641037750163140608";https://twitter.com/MooreRoxanne/status/641037750163140608
gsd_murphy;2015-09-07 16:55;0;0;"“it can’t be the same ol vt offense.” <— gurl, i’ve been screaming this for legitimately 10 years now. yes, yes it can be. #trust #believe";;;#trust #believe;"641037024322056193";https://twitter.com/gsd_murphy/status/641037024322056193
kdawnfreeman;2015-09-08 16:59;0;0;""...the punishment that brought us peace was on Him, and by His wounds we are healed." (Isaiah 53:5b, NIV) #Jesus #Faith #Healing";;;#Jesus #Faith #Healing;"641400568318173184";https://twitter.com/kdawnfreeman/status/641400568318173184
neillwallace;2015-09-08 16:59;0;0;"People first leadership in a nutshell. #respect #honesty #trust #loyalty #wisdom #leadership #LeadChange";;;#respect #honesty #trust #loyalty #wisdom #leadership #LeadChange;"641400524886048768";https://twitter.com/neillwallace/status/641400524886048768
kdawnfreeman;2015-09-08 16:59;0;0;""But He was pierced for our transgressions, He was crushed for our iniquities..." (Isaiah 53:5a, NIV) #Jesus #Faith #Healing #Health";;;#Jesus #Faith #Healing #Health;"641400461426343936";https://twitter.com/kdawnfreeman/status/641400461426343936
TalericoGrace;2015-09-08 16:59;0;1;"#GoGoldForFaith #Faith #ChildhoodCancer @mckennagraceful https://instagram.com/p/7Y4_5iyY44/";;@mckennagraceful;#GoGoldForFaith #Faith #ChildhoodCancer;"641400403494608896";https://twitter.com/TalericoGrace/status/641400403494608896
monzic08;2015-09-08 16:59;0;0;"My september #Faith #fe 🙏";;;#Faith #fe;"641400378127462401";https://twitter.com/monzic08/status/641400378127462401
faithclubdotnet;2015-09-08 16:58;0;0;"#faith #God #proof http://www.FatherSpiritSon.com/articles/jim-scienceproof.html";;;#faith #God #proof;"641400351380209664";https://twitter.com/faithclubdotnet/status/641400351380209664
ESWesthoff;2015-09-08 16:57;4;3;"Andrew Kassebaum & I leading a @stldyncath study group! #CatholicSTL @archstl #Catholic #Faith";;@stldyncath @archstl;#CatholicSTL #Catholic #Faith;"641400108370788352";https://twitter.com/ESWesthoff/status/641400108370788352
DerwinJDavis;2015-09-09 16:59;0;1;""When Faith Seems Stupid!" #PERISCOPE Tonight! 9:30pm est! #WNBS #lifeatl #Faith #motivation … https://instagram.com/p/7bd4gplVWy/";;;#PERISCOPE #WNBS #lifeatl #Faith #motivation;"641763001549369344";https://twitter.com/DerwinJDavis/status/641763001549369344
dreamingbig;2015-09-09 16:59;0;0;"Sunday Morning Sermon - #Bono on #Fame , #Faith and Steering Clear of Religious Folks http://storylineblog.com/2013/06/29/sunday-morning-sermon-bono-on-fame-faith-and-steering-clear-of-religious-folks/ @donaldmiller @U2";Franklin, TN;@donaldmiller @U2;#Bono #Fame #Faith;"641762976534544384";https://twitter.com/dreamingbig/status/641762976534544384
juuuunaa;2015-09-09 16:58;0;0;"In Gods' perfect time! Good morning! #goodvibes #faith #exciting … https://instagram.com/p/7bdv8XDVB-ikSx8pgZKvpQ9pncpzgzXIFJfkw0/";;;#goodvibes #faith #exciting;"641762693884592128";https://twitter.com/juuuunaa/status/641762693884592128
ChrisNoxx;2015-09-09 16:58;1;2;"#Faith";;;#Faith;"641762693595164672";https://twitter.com/ChrisNoxx/status/641762693595164672
thejempress;2015-09-09 16:58;1;0;"If your #spirit feels low.. Keep your head held high Look into the mirror and testify #motivation #faith #believeinyou #advice #sadness";;;#spirit #motivation #faith #believeinyou #advice #sadness;"641762673907093504";https://twitter.com/thejempress/status/641762673907093504
inspirepodcast;2015-09-09 16:58;0;0;"Embracing the Messiness of Life http://bit.ly/1vtmJAq #inspiring #mom #parenting #family #faith #jesus #christian";;;#inspiring #mom #parenting #family #faith #jesus #christian;"641762642781204480";https://twitter.com/inspirepodcast/status/641762642781204480
eli9de4;2015-09-09 16:58;0;1;"#life #faith";;;#life #faith;"641762579644329984";https://twitter.com/eli9de4/status/641762579644329984
kidmalyrockstar;2015-09-09 16:57;1;1;"Here's joseph, zaphenath paneah the Egyptian #spiritual #faith #faithful #god #grace #pray #prayers … https://instagram.com/p/7Xz6ZigOBy/";;;#spiritual #faith #faithful #god #grace #pray #prayers;"641762480054792193";https://twitter.com/kidmalyrockstar/status/641762480054792193
rahansoncs;2015-09-09 16:57;0;2;"FEAR is not a #Christian habit of mind, so why are American Christians so fearful?! #Christianity #faith http://www.nybooks.com/articles/archives/2015/sep/24/marilynne-robinson-fear/";;;#Christian #Christianity #faith;"641762424656236544";https://twitter.com/rahansoncs/status/641762424656236544
PAOnTheMic;2015-09-10 16:59;1;3;"@caplannfl YES! Cap Cred. #Faith";;@caplannfl;#Faith;"642125375741407232";https://twitter.com/PAOnTheMic/status/642125375741407232
LuxMundi77;2015-09-10 16:58;0;0;"#trust #oracle #thecube #art #et #power";;;#trust #oracle #thecube #art #et #power;"642125122820812800";https://twitter.com/LuxMundi77/status/642125122820812800
djrezults;2015-09-10 16:56;0;0;"💯 🙌 👍 😉 😀 #truth #life #love #change #trust … https://instagram.com/p/7eCTaXNGzp/";;;#truth #life #love #change #trust;"642124556128387072";https://twitter.com/djrezults/status/642124556128387072
Niibz;2015-09-10 16:56;0;0;"Surah Al-Kahf warns us in its stories about the 4 types of tests we face in life : regarding our #faith , #wealth , #knowledge and #authority .";;;#faith #wealth #knowledge #authority;"642124543625052160";https://twitter.com/Niibz/status/642124543625052160
Harmony_Ham6;2015-09-10 16:56;0;1;"Daily #Devotional | #JoniandFriends #amen #trust ❤️ http://www.joniandfriends.org/daily-devotional/";;;#Devotional #JoniandFriends #amen #trust;"642124459986448384";https://twitter.com/Harmony_Ham6/status/642124459986448384
GParentObstacle;2015-09-10 16:56;0;0;"So what would it look like if all imbalances were leveled and all accounts erased among the nations? #Faith More: http://ow.ly/QJihW";;;#Faith;"642124417510850560";https://twitter.com/GParentObstacle/status/642124417510850560
crystalc23;2015-09-10 16:55;0;0;"How do you learn to #Trust again?";;;#Trust;"642124224744792064";https://twitter.com/crystalc23/status/642124224744792064
lucidlights;2015-09-10 16:55;0;1;"Books to Believe In is proud to produce Blind #Faith -See if an author signed copy is available! http://www.amazon.com/dp/0982083890/ebookstobel0c-20 #COLLECTORS -ITEM";;;#Faith #COLLECTORS;"642124182403178496";https://twitter.com/lucidlights/status/642124182403178496
McaCeo;2015-09-11 16:58;0;0;"God always knows what he's doing so I #trust his plans.";;;#trust;"642487433624440833";https://twitter.com/McaCeo/status/642487433624440833
BeMagazineOrg;2015-09-11 16:58;1;2;"Stay tuned for updates on the world premiere of . @Oprah 's #Belief Series on . @OWNTV coming in October... http://www.youtube.com/watch?v=6CaxRCV3syc #BeliefDays";;@Oprah @OWNTV;#Belief #BeliefDays;"642487392742580225";https://twitter.com/BeMagazineOrg/status/642487392742580225
melissarmulder;2015-09-11 16:58;0;0;"Faith is the way to power, and prayer is the way faith accesses this power. It is difficult to separate #faith and #prayer . -John Butler";;;#faith #prayer;"642487386333560832";https://twitter.com/melissarmulder/status/642487386333560832
djboonk;2015-09-11 16:57;0;0;"God is still good.. #Faith 👌🏽 💯 💯 💯 😏 🙏🏾 🙏🏾 🙏🏾 🙏🏾 ❤️ https://instagram.com/p/7gnLZnP6ZK/";;;#Faith;"642487118674161664";https://twitter.com/djboonk/status/642487118674161664
BebianeAdolfsen;2015-09-11 16:57;0;0;"Really #important things in our #lives is to #love , #believe and #trust our selves! Life is short..";;;#important #lives #love #believe #trust;"642487069676212224";https://twitter.com/BebianeAdolfsen/status/642487069676212224
KnowGoGrow;2015-09-11 16:56;17;13;""There are many things in life that will catch your eye..." @KnowGoGrow #startup #faith #passion #quote #purpose";;@KnowGoGrow;#startup #faith #passion #quote #purpose;"642486817363726338";https://twitter.com/KnowGoGrow/status/642486817363726338
inspirepodcast;2015-09-11 16:55;2;1;""Success without significance really isn't #success at all" - @iamraysanders #inspiring #quote #inspire #faith";;@iamraysanders;#success #inspiring #quote #inspire #faith;"642486745364307968";https://twitter.com/inspirepodcast/status/642486745364307968
africa_2030;2015-09-11 16:55;0;0;"World Economic Forum : @wef : Why #faith communities are essential disruptors http://wef.ch/1L3KMCJ #religion ... http://bit.ly/1XUTx7k";;@wef;#faith #religion;"642486657841631232";https://twitter.com/africa_2030/status/642486657841631232
soma0areyshey;2015-09-11 16:55;0;0;"Love for the Sahaba is a sign of faith; hating the Sahaba is a sign of hypocrisy. Let us respect the Sahaba. #Love #Faith #Hypocrisy";;;#Love #Faith #Hypocrisy;"642486580834344960";https://twitter.com/soma0areyshey/status/642486580834344960
aditacruz75;2015-09-11 16:54;0;0;"#settheworldonfire #faith #art";;;#settheworldonfire #faith #art;"642486454619348992";https://twitter.com/aditacruz75/status/642486454619348992
faithclubdotnet;2015-09-12 16:59;0;0;"#humble #commandments #faith #honesty #life #do #not #lie http://www.FatherSpiritSon.com/articles/victor-8commands2.html";;;#humble #commandments #faith #honesty #life #do #not #lie;"642850044282994688";https://twitter.com/faithclubdotnet/status/642850044282994688
ByFaith5;2015-09-12 16:59;0;0;"Are you a Man of God? #byfaithclothing #christian #clothing #faith #byfaith #apparel … https://instagram.com/p/7jMNUQIjHb/";;;#byfaithclothing #christian #clothing #faith #byfaith #apparel;"642850021151502337";https://twitter.com/ByFaith5/status/642850021151502337
sirdada11;2015-09-12 16:59;0;0;"Blessed Sunday. #Reflect #Blessed #Love #Happiness #NothingToWorry #Peace #Hope #Faith https://instagram.com/p/7jMNMtQ64j/";;;#Reflect #Blessed #Love #Happiness #NothingToWorry #Peace #Hope #Faith;"642850016256765956";https://twitter.com/sirdada11/status/642850016256765956
Myself__aditi;2015-09-12 16:58;0;0;"Go confidently in the direction of your dreams. Live the life you've imagined!Always #BelieveYourselves & have #Faith !! #BestWishes :)";;;#BelieveYourselves #Faith #BestWishes;"642849804087726080";https://twitter.com/Myself__aditi/status/642849804087726080
StephMoney_Magz;2015-09-12 16:58;0;0;"#faith #hope https://instagram.com/p/7jMETJNGPy/";;;#faith #hope;"642849710529740800";https://twitter.com/StephMoney_Magz/status/642849710529740800
felixodogbo;2015-09-12 16:56;2;1;"A man can always know how much he is trusting God by his prayer life. As much as you pray is as much as you trust. #pray #trust";;;#pray #trust;"642849204356911105";https://twitter.com/felixodogbo/status/642849204356911105
Marenda;2015-09-12 16:55;1;1;"What's Meant To Be Will Always Find A Way! SimplyLadySouth 10MillionMiler #quote #leadership #faith #quotes #hope";;;#quote #leadership #faith #quotes #hope;"642849153714941953";https://twitter.com/Marenda/status/642849153714941953
WebsiteBranch;2015-09-12 16:55;0;0;"https://twitter.com/#!/BritishMonarchy https://twitter.com/#!/clarencehouse http://www.youtube.com/theroyalchannel #FAITH http://jesustweeters.com";;;# # #FAITH;"642849096017965056";https://twitter.com/WebsiteBranch/status/642849096017965056
khalifallah;2015-09-12 16:55;1;1;""Let's LIVE LIFE, Let's LEARN LIFE and Let's LOVE LIFE in the name of #JESUS !!!" #FAITH #LIMITLESS";;;#JESUS #FAITH #LIMITLESS;"642849095145680896";https://twitter.com/khalifallah/status/642849095145680896
GracewithJoy;2015-09-12 16:55;0;1;"#dreamBIG #faith https://twitter.com/tommybarnett/status/641959532910936065";;;#dreamBIG #faith;"642849086350077952";https://twitter.com/GracewithJoy/status/642849086350077952
yasser9al7;2015-09-13 16:58;0;0;"#Trust Allah, the Most Wise. He has prohibited Riba( #usury ) because of the harm it inflicts on #society economically,socially& morally";;;#Trust #usury #society;"643212309503066112";https://twitter.com/yasser9al7/status/643212309503066112
