username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
rjflesher;2015-09-03 16:48;2;1;"How sick do you have to be to go piss in the middle of a store? #retailprob #gross";Cheektowaga, NY;;#retailprob #gross;"639585902994452480";https://twitter.com/rjflesher/status/639585902994452480
Princess2Spoil;2015-09-04 16:49;1;2;"Seriously keep ur nasty fucking shriveled up tiny dick pics to urself! Trust me when I say no females wanna see that shit! #gross 😷";;;#gross;"639948500256559104";https://twitter.com/Princess2Spoil/status/639948500256559104
JohnJLilley;2015-09-04 16:48;0;1;"The couple in front of me in line at Chipotle has definitely been together for less than a month. Knock off the tonsil hockey. #Gross";Blackwood, NJ;;#Gross;"639948084961804289";https://twitter.com/JohnJLilley/status/639948084961804289
Ekane2;2015-09-04 16:46;0;0;"@ChicagoParks no walls on feminine waste bins #gross #bloody #tampons and #pads prone to fall on floor & clog toilets";Humboldt Park Boathouse;@ChicagoParks;#gross #bloody #tampons #pads;"639947743511904256";https://twitter.com/Ekane2/status/639947743511904256
Bigbeav72;2015-09-04 16:44;0;0;"Finally found my shaker in the fridge at work #gross as fu#%";;;#gross #;"639947244813156354";https://twitter.com/Bigbeav72/status/639947244813156354
benkaz49;2015-09-04 16:41;0;0;"It's like, "great, now that I'm clean I gotta take the Browns to the super bowl and then fricken shower again!!!" #gross #Brownies";;;#gross #Brownies;"639946524907171842";https://twitter.com/benkaz49/status/639946524907171842
BIRDbrigade;2015-09-04 16:41;1;1;"💒 #LetsGO 💒 @AmoureDeon @MooreMaya ask #THE #LORD , #LORD , what got #YOU #DISGUSTED with crackers ?! #MATTHEW 22 💨 💨 💨";;@AmoureDeon @MooreMaya;#LetsGO #THE #LORD #LORD #YOU #DISGUSTED #MATTHEW;"639946491214307328";https://twitter.com/BIRDbrigade/status/639946491214307328
sarrakellly;2015-09-05 16:59;11;49;"Funny how the people who are apparently bullied so bad by others turn out to be a pretty big one themselves. #truthcomesout #disgusting";;;#truthcomesout #disgusting;"640313348773572608";https://twitter.com/sarrakellly/status/640313348773572608
bless5683;2015-09-05 16:54;0;1;"Or pumpkin anything!!!!! #Yuck #GROSS #NeverABasicBitch #CoconutIsTheBest https://instagram.com/p/7RKD2ABe3LflVFV4o_wSeOpVr0pdIFIJ5oD800/";;;#Yuck #GROSS #NeverABasicBitch #CoconutIsTheBest;"640312028184354816";https://twitter.com/bless5683/status/640312028184354816
KaraArdan;2015-09-05 16:53;7;5;"Hey Canada hundreds of @jkenney #IFH cancellation letters-some families were on life saving meds #sickening";;@jkenney;#IFH #sickening;"640311866481217536";https://twitter.com/KaraArdan/status/640311866481217536
anglo_bones;2015-09-05 16:52;0;0;"Um, no thanks. #gross https://instagram.com/p/7RJzeOst58/";;;#gross;"640311461877796865";https://twitter.com/anglo_bones/status/640311461877796865
emmymik;2015-09-05 16:50;0;0;"Apparently the taco supreme at Taco Bell now comes with onions. I found this out the hard way. #gross #DownWithOnions";;;#gross #DownWithOnions;"640311187121397762";https://twitter.com/emmymik/status/640311187121397762
GarrettBabbitt;2015-09-05 16:49;0;22;"Well not anymore. I have to go with my soccer team.... #disgusted";;;#disgusted;"640310884867420160";https://twitter.com/GarrettBabbitt/status/640310884867420160
caribisland23;2015-09-05 16:49;0;0;"Is that @DonnaVekic in @stanwawrinka 's box? They have no shame. He's still a married man with a child. Smh. #gross";;@DonnaVekic @stanwawrinka;#gross;"640310856794906625";https://twitter.com/caribisland23/status/640310856794906625
BoozeDonkey;2015-09-05 16:45;0;2;"I just sucked snot out of Caolila's stuffy little nose.. 😮 #gross #NoseFridaFTW";;;#gross #NoseFridaFTW;"640309836303851520";https://twitter.com/BoozeDonkey/status/640309836303851520
jack_antor;2015-09-05 16:45;0;0;"Had to force myself to eat KD because I can't afford food and my dad isn't home to cook for me 😭 #gross";;;#gross;"640309747195875328";https://twitter.com/jack_antor/status/640309747195875328
andyfletcher996;2015-09-05 16:44;0;0;"Night out with the boyfriend & his best friend, and we look sickening 😏 🙌🏼 #sickening #nailedit #gay … https://instagram.com/p/7RI-4Ri5eo/";;;#sickening #nailedit #gay;"640309653910487040";https://twitter.com/andyfletcher996/status/640309653910487040
Carol_Velen;2015-09-06 16:53;0;0;"@NaturesBounty #GROSS";;@NaturesBounty;#GROSS;"640674289134362624";https://twitter.com/Carol_Velen/status/640674289134362624
jcleve35;2015-09-06 16:46;0;1;"#gross https://twitter.com/RunAtCan/status/640671385698873344";;;#gross;"640672371368697856";https://twitter.com/jcleve35/status/640672371368697856
chlshfr;2015-09-06 16:45;0;0;"who tf is this new taking back Sunday singer??? #wheresfred #canyousaydisapointment #gross";;;#wheresfred #canyousaydisapointment #gross;"640672151733960704";https://twitter.com/chlshfr/status/640672151733960704
perkustooth1984;2015-09-06 16:43;0;0;"@BexarCounty yall better ban those 2 pieces of shit from any type of Texas football for life!!!!!!!!!!! #disgusted";;@BexarCounty;#disgusted;"640671742659198976";https://twitter.com/perkustooth1984/status/640671742659198976
LisaToddSutton;2015-09-06 16:38;5;8;"Please, don't send that thought out to the universe. #disgusting https://twitter.com/PeoplesVuePoint/status/640667558618656768";;;#disgusting;"640670439551946752";https://twitter.com/LisaToddSutton/status/640670439551946752
VigBen;2015-09-06 16:34;0;0;"This makes me feel sick. The victims were the back story. #sad #shameful #pennstate #HappyValley #disgusting https://twitter.com/aetv/status/640645403147415553";;;#sad #shameful #pennstate #HappyValley #disgusting;"640669350605795328";https://twitter.com/VigBen/status/640669350605795328
brookcty;2015-09-06 16:31;0;0;"@AwesomeBamon girl I'm so done with those ignorant people, they know the police is killing unarmed black men and try to deflect #disgusting";;@AwesomeBamon;#disgusting;"640668781077901312";https://twitter.com/brookcty/status/640668781077901312
bestofvineorg;2015-09-06 16:30;0;0;"Gonna delete #imuglyiknow #lipsync #gross #bored #comedy #funny #deleting http://bestofvine.org/v/371600/gonna-delete-imuglyiknow-lipsync-gross-bored-comedy-funny-deleting";;;#imuglyiknow #lipsync #gross #bored #comedy #funny #deleting;"640668504853753856";https://twitter.com/bestofvineorg/status/640668504853753856
CrankyPharmer;2015-09-06 16:29;0;1;"@RockinDocMD lol it's funny because it's true #gross #whyididntgo2medschool";;@RockinDocMD;#gross #whyididntgo2medschool;"640668087835099136";https://twitter.com/CrankyPharmer/status/640668087835099136
KayosakaKeKe;2015-09-06 16:29;0;0;"@tv6tnt why it have to be a negro jed??? Steupzzzz. #disgusting #disgrace";;@tv6tnt;#disgusting #disgrace;"640668060462944256";https://twitter.com/KayosakaKeKe/status/640668060462944256
Danicaca_;2015-09-07 16:58;0;0;"Why do so many people puke at uni omggg #sickening";;;#sickening;"641037884133212160";https://twitter.com/Danicaca_/status/641037884133212160
SaltKimberley;2015-09-07 16:56;0;1;"@channel5_tv what the hell is going on with your scheduling? #UnderTheDome to be on at 12:55am next week!!! #WTF this is #disgusting";;@channel5_tv;#UnderTheDome #WTF #disgusting;"641037298403004417";https://twitter.com/SaltKimberley/status/641037298403004417
TerriRoncone;2015-09-07 16:56;1;1;"@Nezi56 @cnnbrk YESSSS! She's a major Hypocrite .... Just like the holy roller, Josh Dugger. #Repulsive";;@Nezi56 @cnnbrk;#Repulsive;"641037261841149953";https://twitter.com/TerriRoncone/status/641037261841149953
BrooklynnCramm;2015-09-07 16:51;1;0;"Why are frogs and millers real????? #gross #creepy";;;#gross #creepy;"641035984235307008";https://twitter.com/BrooklynnCramm/status/641035984235307008
ShaunTTF;2015-09-07 16:48;0;2;"Message2#TromaVille 4 @LloydKaufman see @ChristinaCalph Subject: #Gross #BodilyFunctions #SuperPowers http://youtu.be/gEKFHJTzjdw";;@LloydKaufman @ChristinaCalph;#TromaVille #Gross #BodilyFunctions #SuperPowers;"641035377722134528";https://twitter.com/ShaunTTF/status/641035377722134528
PickleandPear;2015-09-07 16:47;0;1;"Just ate a piece of year old wedding cake in the name of tradition. 😖 #gross #weddingtraditions #ourreallife";;;#gross #weddingtraditions #ourreallife;"641035162789236744";https://twitter.com/PickleandPear/status/641035162789236744
candisremsberg;2015-09-07 16:43;0;2;"I can't stand slobs #Gross";;;#Gross;"641034202754871296";https://twitter.com/candisremsberg/status/641034202754871296
0oyesashley;2015-09-07 16:40;0;0;"Yo...after today I need to get my act together. All the junk I've been consuming is definitely catching up with me #gross 😂";;;#gross;"641033244461400064";https://twitter.com/0oyesashley/status/641033244461400064
ThrowingBombs;2015-09-07 16:35;0;4;"These kids were just taking cigarette butts out of the ash tray at Genesee Lumber...Have fun with my sloppy seconds. #gross";;;#gross;"641032178575536128";https://twitter.com/ThrowingBombs/status/641032178575536128
MarshaTally;2015-09-08 16:57;0;3;"#DamonWayans perfectly illustrates rape culture and how horrible it is for women to come forward. #TYTLive #Sicktomystomach #Gross";;;#DamonWayans #TYTLive #Sicktomystomach #Gross;"641399884268965888";https://twitter.com/MarshaTally/status/641399884268965888
Bookgirl6;2015-09-08 16:56;1;1;"Thank you @SUBWAY for a thoroughly uninspiring meal. #drybread #gross";;@SUBWAY;#drybread #gross;"641399817973837825";https://twitter.com/Bookgirl6/status/641399817973837825
MLSFAN20;2015-09-08 16:51;0;1;"Always disgusted by people that chew tobacco. #gross";;;#gross;"641398486299086849";https://twitter.com/MLSFAN20/status/641398486299086849
chavezlacy;2015-09-08 16:51;0;0;"Burping hummus while jogging is not tasty #gross #fatgirlproblems #jogging";;;#gross #fatgirlproblems #jogging;"641398456636997632";https://twitter.com/chavezlacy/status/641398456636997632
MimiLafox;2015-09-08 16:45;0;1;"Just admitted to hospital in agony, but having to give the nurses a dragucation. Starting with the insanely talented @jujuboston #sickening";;@jujuboston;#sickening;"641396998118207488";https://twitter.com/MimiLafox/status/641396998118207488
mrsadams2012;2015-09-08 16:44;0;0;"Y wd u bring someone a straw in your hands that is not wrapped.....really- I don't know where your hands have been #disgusting";;;#disgusting;"641396689140629504";https://twitter.com/mrsadams2012/status/641396689140629504
christina_skin;2015-09-08 16:41;0;0;"Description of wrap says nothing about onions being on it, get it, full of onions!! 😪 #why #gross #hungry";;;#why #gross #hungry;"641395853891125248";https://twitter.com/christina_skin/status/641395853891125248
Kwaayla;2015-09-08 16:39;0;3;"Its one thing if you go to the dinning hall in PJ's, its another thing if you go in wearing only an oversized t-shirt and no shoes #gross";;;#gross;"641395562571427840";https://twitter.com/Kwaayla/status/641395562571427840
duongashley22;2015-09-08 16:36;0;0;"My feelings toward @tokimole95 range from punching the Moda Bitch in the face to missing him the second he leaves all within 24 hours #gross";;@tokimole95;#gross;"641394761010675712";https://twitter.com/duongashley22/status/641394761010675712
philomorph;2015-09-09 16:58;0;0;"Wow. The @innoutburger in Davis has a LOT of flies in the restaurant. #gross";;@innoutburger;#gross;"641762682027159552";https://twitter.com/philomorph/status/641762682027159552
77SherBear;2015-09-09 16:57;0;2;"Fucking #gross #heifers at #work finally done gone done it now. #sick #bitches finally #closed the… https://instagram.com/p/7bdf9GM4IO/";;;#gross #heifers #work #sick #bitches #closed;"641762366275895296";https://twitter.com/77SherBear/status/641762366275895296
AnnaThezan;2015-09-09 16:56;0;1;"@thehill good lord.. what happened to the America that cared about others? Other countries are helping....but we duck and cover. #disgusting";;@thehill;#disgusting;"641762153951657984";https://twitter.com/AnnaThezan/status/641762153951657984
polekat;2015-09-09 16:54;1;0;"Lansing firefighter struck by vehicle while collection donations has died http://on.lsj.com/1EWkIsa @LSJNews #sickening";;@LSJNews;#sickening;"641761704569778176";https://twitter.com/polekat/status/641761704569778176
SNunezzzzz;2015-09-09 16:54;0;2;"So @instagram debuted 30-second video ads today... #gross";;@instagram;#gross;"641761573535531008";https://twitter.com/SNunezzzzz/status/641761573535531008
emilyhampton72;2015-09-09 16:47;0;1;"The scruncii is Back!!!! #gross . Wonder when hi-top Avia's and scrunched sucks will return too!?";Ames, IA;;#gross;"641759835072016385";https://twitter.com/emilyhampton72/status/641759835072016385
ShinyWingsLives;2015-09-09 16:46;0;0;"#Disgusting #Despicable #InstigatorOfHatred http://youtu.be/rmThXXYX1xw";;;#Disgusting #Despicable #InstigatorOfHatred;"641759706890022913";https://twitter.com/ShinyWingsLives/status/641759706890022913
kharaldson;2015-09-09 16:46;0;0;"Today's most despised commercial: "Do you feel clean enough to go commando?" Kill me now. 🔫 #noneofyourgdbusiness #disgusting";;;#noneofyourgdbusiness #disgusting;"641759618935336960";https://twitter.com/kharaldson/status/641759618935336960
sebsoxsomeguita;2015-09-09 16:43;0;0;"This cat killed a bird And we all didn't notice Then I did when Maggie went over it #gross #whatacat";;;#gross #whatacat;"641758966909833216";https://twitter.com/sebsoxsomeguita/status/641758966909833216
Katbus7;2015-09-09 16:43;0;0;"@kamakalouise How about a cockroach crawling across your face in the middle of the night? #GROSS ! #Nightmare City";;@kamakalouise;#GROSS #Nightmare;"641758772885626880";https://twitter.com/Katbus7/status/641758772885626880
thepecantheory;2015-09-10 16:59;0;0;"I'm so in shock about #billcosby ....I am sooooo upset by this as I thought I was idolozing one of the "good ones" #disgusted #justice4women";;;#billcosby #disgusted #justice4women;"642125393177280513";https://twitter.com/thepecantheory/status/642125393177280513
iwantacupcake;2015-09-10 16:55;0;0;"It smells like a wet animal outside 😕 #gross";;;#gross;"642124151772303360";https://twitter.com/iwantacupcake/status/642124151772303360
sheenuamin;2015-09-10 16:53;0;0;"Tweeter tl is getting cheap n vulgar by the day #gross #disgusting";;;#gross #disgusting;"642123777430568960";https://twitter.com/sheenuamin/status/642123777430568960
BowersCandace;2015-09-10 16:52;0;0;"Having 3 dogs and tile floor does not go well together I could build a fucking sand castle with all this shit. #dirty #sand #gross";;;#dirty #sand #gross;"642123588821217280";https://twitter.com/BowersCandace/status/642123588821217280
KariWahlgren;2015-09-10 16:50;3;6;"Christmas wish list starts now..... #genius #disgusting #LifeAtMyHouse https://vimeo.com/77307645";;;#genius #disgusting #LifeAtMyHouse;"642123015325532161";https://twitter.com/KariWahlgren/status/642123015325532161
Doopyduck;2015-09-10 16:46;0;0;"My dog pooped in my room #sanky #turdroom #gross #dressingupdogs #greenishbrown #illstop";;;#sanky #turdroom #gross #dressingupdogs #greenishbrown #illstop;"642122035854974976";https://twitter.com/Doopyduck/status/642122035854974976
nickkucholtz;2015-09-10 16:45;0;3;"There we go! Way to be a solid parent! #Disgusting #2015ThisIsStillHappening https://twitter.com/thekitchensheat/status/642042423485558784";;;#Disgusting #2015ThisIsStillHappening;"642121794279706625";https://twitter.com/nickkucholtz/status/642121794279706625
Kryistina;2015-09-10 16:45;0;0;"Is this a convincing noxious #GasCloud ? What can I do to make it more disgusting? #critique #help #art #artist #gross";;;#GasCloud #critique #help #art #artist #gross;"642121710481731584";https://twitter.com/Kryistina/status/642121710481731584
eric_flores1;2015-09-10 16:44;0;0;"@theJJPerez I ordered a plate that had rice on it from hofbrau...the rice was in a bag. #unclebens ? #gross #truestory";;@theJJPerez;#unclebens #gross #truestory;"642121415513083904";https://twitter.com/eric_flores1/status/642121415513083904
xomarygallagher;2015-09-10 16:44;1;5;"Although I'm obsessed with everything about fall, candy corn is hands down my least favorite candy!!! #gross";;;#gross;"642121378553053184";https://twitter.com/xomarygallagher/status/642121378553053184
NeptuneArt76;2015-09-11 16:57;0;0;"#really @BurgerKing #brown isn't usually a good color for #lettuce . #gross";;@BurgerKing;#really #brown #lettuce #gross;"642487174269550592";https://twitter.com/NeptuneArt76/status/642487174269550592
_JayTristan;2015-09-11 16:56;0;0;"#disgusting Video Shows Mistaken Arrest of James Blake http://youtu.be/JpaRmNwJs9Y";;;#disgusting;"642486821687947264";https://twitter.com/_JayTristan/status/642486821687947264
squishytran;2015-09-11 16:54;0;0;"he picks me flowers and we have the same Levi's jacket on #gross";;;#gross;"642486379482447872";https://twitter.com/squishytran/status/642486379482447872
kkatelandd;2015-09-11 16:36;0;1;"OMG can you post a photo without being half nude in it? DELETE #gross #modesty";St Charles, MO;;#gross #modesty;"642481992903335936";https://twitter.com/kkatelandd/status/642481992903335936
SuzanneLukowski;2015-09-11 16:33;4;4;"@CBCOttawa Its not the 1700, we know about diseases caused by fecal matter, hepatitis, typhoid, norovirus, tape worms, truly #disgusting 💩 👎🏼";;@CBCOttawa;#disgusting;"642481117652754432";https://twitter.com/SuzanneLukowski/status/642481117652754432
NickGranataJr;2015-09-11 16:31;0;0;"#Gross In Ft Lauderdale it's either drink this or no Bud Lite, yikes. #DolphinsSuck #GoJets @… https://instagram.com/p/7gkLccGup_/";Fort Lauderdale, FL;@;#Gross #DolphinsSuck #GoJets;"642480521835081728";https://twitter.com/NickGranataJr/status/642480521835081728
fuckneven;2015-09-11 16:22;0;0;"@JSteigs12 #disgusting";;@JSteigs12;#disgusting;"642478384522633216";https://twitter.com/fuckneven/status/642478384522633216
lellierennie;2015-09-11 16:21;0;0;"'Get rid of your pets or we’ll kill them', says Chinese town http://dailym.ai/1JZKLf2 @MailOnline #disgusted";;@MailOnline;#disgusted;"642478157271056388";https://twitter.com/lellierennie/status/642478157271056388
nataliepfeifer;2015-09-11 16:18;0;0;"walked right through a spider web and the spider was on my arm. #scared #gross";;;#scared #gross;"642477325892714496";https://twitter.com/nataliepfeifer/status/642477325892714496
LuluChange14;2015-09-12 16:59;0;2;"@Stickit2Stage4 #Disgusted .";;@Stickit2Stage4;#Disgusted;"642849963257364480";https://twitter.com/LuluChange14/status/642849963257364480
chefjeff81;2015-09-12 16:59;0;1;"Waiting at Redbox while man next to me keeps adjusting his junk.... #Gross";;;#Gross;"642849949877669888";https://twitter.com/chefjeff81/status/642849949877669888
Saintsfan609;2015-09-12 16:59;0;1;"#ProjectRunway @bellathorne should NOT be on @ProjectRunway U r 17. Wtf do u know? And cover yourself up. U r a child #pig #faketits #gross";;@bellathorne @ProjectRunway;#ProjectRunway #pig #faketits #gross;"642849931737174017";https://twitter.com/Saintsfan609/status/642849931737174017
lmmoody;2015-09-12 16:58;0;0;"@kt68134 @sprint I guess that means when it's time to renew my contract, I'll be shopping around for a new carrier! #disgusted #sprintsucks";;@kt68134 @sprint;#disgusted #sprintsucks;"642849772160724992";https://twitter.com/lmmoody/status/642849772160724992
ashleysilva;2015-09-12 16:57;0;2;"Landon is currently dipping his garlic bread in chocolate raspberry Greek yogurt. #kidsareweird #gross";;;#kidsareweird #gross;"642849487220772864";https://twitter.com/ashleysilva/status/642849487220772864
TheBigDisco;2015-09-12 16:56;0;1;"@vintagegalholly hehehehe #gross";;@vintagegalholly;#gross;"642849305309528069";https://twitter.com/TheBigDisco/status/642849305309528069
DeborahAnnG;2015-09-12 16:56;0;0;"For not seeing the boom, not his inappropriate joke... #disgusting #auspol https://twitter.com/9newsaus/status/642848962794377216";;;#disgusting #auspol;"642849224099426305";https://twitter.com/DeborahAnnG/status/642849224099426305
farris_annie;2015-09-12 16:53;0;0;"Watching YouTube to learn how to set a mouse trap.... #firstworldproblems #ew #gross #diemouse ! 🙅🏼 🐀";;;#firstworldproblems #ew #gross #diemouse;"642848462879350784";https://twitter.com/farris_annie/status/642848462879350784
hawgbald;2015-09-12 16:51;0;4;"We provide more historic wins for opponents than any other team I know. #disgusted #WPS #ridiculous";;;#disgusted #WPS #ridiculous;"642848144095506432";https://twitter.com/hawgbald/status/642848144095506432
kthanks_;2015-09-12 16:51;0;0;"@Meeshie2Society girl! He ain't shit but he's not spitting on ppl #disgusting 😷 😷";;@Meeshie2Society;#disgusting;"642848114207006720";https://twitter.com/kthanks_/status/642848114207006720
JuanVertonghen;2015-09-13 16:50;0;0;"@Adebayored @HuengMinSonic #disgusting behavior by you, Jake! I really can't #believe this!!! #disgusted #FOYG";;@Adebayored @HuengMinSonic;#disgusting #believe #disgusted #FOYG;"643210092930801664";https://twitter.com/JuanVertonghen/status/643210092930801664
adrienneamused;2015-09-13 16:50;0;0;"Someone smells like an Abercrombie store in here. #gross #HSflashback #notcool";Santa Barbara Brewing Company;;#gross #HSflashback #notcool;"643210085938819073";https://twitter.com/adrienneamused/status/643210085938819073
OGBenson;2015-09-13 16:47;0;1;"No one wants to see your natural child birth photos, and I can promise you no one wanted to see that placenta on FB either, #gross";;;#gross;"643209459695792129";https://twitter.com/OGBenson/status/643209459695792129
joshwestmays;2015-09-13 16:45;0;0;"Eevee is having wet food for the first time, needless to say, I'm ready to barf #Eevee #gross";;;#Eevee #gross;"643208819133272068";https://twitter.com/joshwestmays/status/643208819133272068
mattyice1069;2015-09-13 16:44;0;4;"Glad we have nothing to do with each other now #disgusted";;;#disgusted;"643208608172404736";https://twitter.com/mattyice1069/status/643208608172404736
SenoritaCanuck;2015-09-13 16:43;0;1;".$17 shot glass @hardrockbali that look fake. Really? #disgusted 20 locations later #neveragain @HardRock";;@hardrockbali @HardRock;#disgusted #neveragain;"643208508062601216";https://twitter.com/SenoritaCanuck/status/643208508062601216
ash0902;2015-09-13 16:41;0;0;"We all get food stuck in our teeth, take care of it in the bathroom not at the table #gross";;;#gross;"643207819391451136";https://twitter.com/ash0902/status/643207819391451136
Rana_Abdo;2015-09-13 16:37;0;0;"For god's sake !!!!!!!!!!!!!!!!!!!! #gross #ihatelife";;;#gross #ihatelife;"643206966223970305";https://twitter.com/Rana_Abdo/status/643206966223970305
MrAEChan;2015-09-14 16:58;0;0;"Man is #digging away at his #nose in public. #Gross";San Francisco, CA;;#digging #nose #Gross;"643574513989382144";https://twitter.com/MrAEChan/status/643574513989382144
